DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,P_MINUS_PET,TMEAN,TMX,TMN,DTR,VPD,RH,VAP_KPA,CROP
Khairpur,2013.0,1279.71,20.86,61.34,5713.400163650513,0.0,82.9,58.7,24.2,29.036364,36.427273,21.727272,14.700001,0.0,100.0,19.363636,SUGARCANE
Khairpur,2014.0,1079.43,20.64,52.3,5562.600158691406,30.0,28.0,58.200005,-30.200003,28.581818,35.97273,21.272728,14.700001,0.0,100.0,19.009092,SUGARCANE
Khairpur,2015.0,1211.96,21.68,55.91,5655.900259017944,0.0,111.700005,58.2,53.500004,28.881819,36.272728,21.572727,14.700001,0.0,100.0,18.927273,SUGARCANE
Khairpur,2016.0,1453.05,22.66,64.12,5902.700162887573,61.0,55.0,59.200005,-4.2000003,29.581818,36.97273,22.272728,14.700001,0.0,100.0,19.527273,SUGARCANE
Khairpur,2017.0,1403.3,22.97,61.08,5823.500240325928,31.0,68.8,58.9,9.899999,29.372728,36.763638,22.063637,14.7,0.0,100.0,19.463636,SUGARCANE
Khairpur,2018.0,1303.54,22.25,58.57,5896.700126647949,30.0,23.400002,59.300003,-35.9,29.6,36.99091,22.290909,14.700001,0.0,100.0,19.699999,SUGARCANE
Khairpur,2019.0,1263.08,21.79,57.96,5572.700297355652,30.0,121.5,58.3,63.2,28.618183,36.00909,21.309092,14.7,0.0,100.0,19.072727,SUGARCANE
Khairpur,2020.0,1599.04,22.92,69.76,5576.800210952759,0.0,103.2,58.2,45.0,28.618183,36.00909,21.309092,14.7,0.0,100.0,19.018183,SUGARCANE
Khairpur,2021.0,1727.82,22.32,77.4,5822.800315856934,0.0,67.1,59.100002,8.0,29.381819,36.772728,22.072727,14.700001,0.0,100.0,19.672728,SUGARCANE
Khairpur,2022.0,1094.96,18.72,58.48,5888.300325393677,31.0,256.5,59.000004,197.5,29.57273,36.96364,22.263638,14.7,0.0,100.0,19.472729,SUGARCANE
Khairpur,2023.0,1543.55,21.89,70.52,5784.700059890747,0.0,169.8,58.3,111.5,29.272728,36.66364,21.963636,14.700001,0.0,100.0,19.381819,SUGARCANE
Khairpur,2024.0,1094.54,21.67,50.5,5868.000095367432,61.0,143.0,59.2,83.8,29.481817,36.872726,22.172728,14.7,0.0,100.0,19.69091,SUGARCANE
Ghotki,2000.0,3519.87,42.34,83.14,5536.100212097168,0.0,56.100002,56.600002,-0.49999964,28.48182,35.845455,21.154547,14.690909,0.0,100.0,18.918182,SUGARCANE
Ghotki,2001.0,1031.8,45.59,22.63,5527.40020942688,0.0,70.6,56.3,14.300001,28.48182,35.836365,21.145454,14.690909,0.0,100.0,18.945456,SUGARCANE
Ghotki,2002.0,3292.64,50.56,65.12,5631.100242614746,0.0,42.6,56.7,-14.1,28.781818,36.136364,21.445456,14.690908,0.0,100.0,19.154545,SUGARCANE
Ghotki,2003.0,1680.71,48.48,34.67,5304.100290298462,0.0,186.40001,55.5,130.90001,27.818182,35.172726,20.48182,14.690909,0.0,100.0,18.5,SUGARCANE
Ghotki,2004.0,149.4,3.07,48.63,5605.700201034546,0.0,40.8,56.800003,-16.0,28.7,36.054546,21.363636,14.690908,0.0,100.0,18.881819,SUGARCANE
Ghotki,2005.0,98.58,1.69,58.3,5289.700251579285,0.0,74.6,55.600002,19.0,27.76364,35.11818,20.427273,14.690909,0.0,100.0,18.427275,SUGARCANE
Ghotki,2006.0,148.05,2.49,59.42,5518.600141525269,31.0,116.399994,56.4,60.0,28.472729,35.827274,21.136364,14.690909,0.0,100.0,19.018183,SUGARCANE
Ghotki,2007.0,536.91,8.45,63.51,5517.600128173828,0.0,138.0,56.5,81.5,28.463636,35.81818,21.127272,14.690909,0.0,100.0,18.881819,SUGARCANE
Ghotki,2008.0,298.25,5.86,50.87,5476.6000328063965,0.0,94.4,56.2,38.200005,28.3,35.654545,20.963636,14.690909,0.0,100.0,18.818182,SUGARCANE
Ghotki,2009.0,301.13,4.81,62.6,5656.499950408936,0.0,64.8,57.0,7.799999,28.872728,36.227272,21.536364,14.690909,0.0,100.0,18.881819,SUGARCANE
Ghotki,2010.0,148.75,2.46,60.5,5693.700238227844,31.0,183.4,57.2,126.2,28.98182,36.336365,21.645454,14.690909,0.0,100.0,19.036364,SUGARCANE
Ghotki,2011.0,404.63,6.45,62.7,5510.000020980835,0.0,117.6,56.300003,61.3,28.427275,35.78182,21.09091,14.690909,0.0,100.0,18.954546,SUGARCANE
Ghotki,2012.0,302.97,5.3,57.18,5390.700176239014,0.0,46.2,56.100002,-9.900002,28.045454,35.399998,20.709091,14.690909,0.0,100.0,18.709091,SUGARCANE
Ghotki,2013.0,1501.3,25.09,59.85,5447.700242996216,0.0,90.8,56.300003,34.5,28.236364,35.590908,20.900002,14.690909,0.0,100.0,19.127274,SUGARCANE
Ghotki,2014.0,1988.63,37.39,53.19,5367.400088310242,0.0,49.2,56.3,-7.0999985,28.0,35.354546,20.663637,14.690909,0.0,100.0,18.772728,SUGARCANE
Ghotki,2015.0,2946.34,50.02,58.9,5375.300281524658,0.0,151.5,55.9,95.6,28.036366,35.39091,20.699999,14.690909,0.0,100.0,18.663637,SUGARCANE
Ghotki,2016.0,3507.08,50.62,69.29,5652.100141525269,0.0,73.7,57.0,16.699999,28.836365,36.19091,21.5,14.690909,0.0,100.0,19.309092,SUGARCANE
Ghotki,2017.0,4419.1,57.99,76.21,5602.900150299072,0.0,82.4,56.7,25.7,28.70909,36.063637,21.372728,14.690909,0.0,100.0,19.245455,SUGARCANE
Ghotki,2018.0,3816.49,59.42,64.23,5676.400268554688,0.0,35.9,57.100002,-21.2,28.936365,36.29091,21.6,14.690908,0.0,100.0,19.48182,SUGARCANE
Ghotki,2019.0,3750.63,58.37,64.26,5356.500109672546,0.0,131.7,56.3,75.4,27.972729,35.327274,20.636364,14.690909,0.0,100.0,18.854546,SUGARCANE
Ghotki,2020.0,4079.92,57.38,71.11,5374.900182723999,0.0,126.6,56.4,70.2,28.009092,35.363636,20.672728,14.690909,0.0,100.0,18.827272,SUGARCANE
Ghotki,2021.0,4249.93,62.93,67.53,5590.300231933594,0.0,79.1,56.9,22.2,28.681818,36.036366,21.345455,14.690909,0.0,100.0,19.445456,SUGARCANE
Ghotki,2022.0,3741.29,64.37,58.12,5620.100280761719,0.0,268.1,56.600002,211.50002,28.763636,36.118183,21.427275,14.690909,0.0,100.0,19.236364,SUGARCANE
Ghotki,2023.0,4468.91,63.3,70.59,5411.200199127197,0.0,186.1,55.600002,130.5,28.154547,35.50909,20.818182,14.690909,0.0,100.0,19.10909,SUGARCANE
Ghotki,2024.0,847.17,25.88,32.73,5668.000198364258,0.0,141.3,57.2,84.1,28.881819,36.236362,21.545454,14.690909,0.0,100.0,19.472729,SUGARCANE
Nawabshah,2000.0,2050.74,23.12,88.7,5546.200199127197,0.0,61.7,61.8,-0.10000086,28.518183,36.80909,20.263638,16.545454,0.0,100.0,20.763638,SUGARCANE
Nawabshah,2001.0,2307.17,24.47,94.28,5609.200174331665,0.0,84.0,62.2,21.8,28.727272,37.018185,20.472727,16.545454,0.0,100.0,20.863636,SUGARCANE
Nawabshah,2002.0,2068.68,24.12,85.75,5725.700210571289,0.0,36.4,62.9,-26.500004,29.07273,37.363636,20.818182,16.545454,0.0,100.0,21.1,SUGARCANE
Nawabshah,2003.0,1814.3,28.16,64.42,5568.300151824951,0.0,258.8,62.5,196.3,28.618181,36.909092,20.363636,16.545456,0.0,100.0,20.736364,SUGARCANE
Nawabshah,2004.0,1449.91,28.75,50.43,5720.800058364868,0.0,38.100002,62.800003,-24.7,29.045454,37.336365,20.79091,16.545456,0.0,100.0,20.98182,SUGARCANE
Nawabshah,2005.0,1161.18,19.38,59.92,5484.900104522705,0.0,64.0,62.100002,1.8999999,28.354546,36.645454,20.1,16.545454,0.0,100.0,20.58182,SUGARCANE
Nawabshah,2006.0,1368.3,22.2,61.64,5657.500034332275,31.0,166.1,62.4,103.7,28.890907,37.18182,20.636364,16.545454,0.0,100.0,21.172728,SUGARCANE
Nawabshah,2007.0,1552.61,26.43,58.74,5690.800220489502,0.0,176.7,62.7,114.0,28.990908,37.28182,20.736364,16.545454,0.0,100.0,21.054546,SUGARCANE
Nawabshah,2008.0,1002.72,23.48,42.71,5640.800138473511,0.0,112.9,62.7,50.2,28.79091,37.08182,20.536364,16.545456,0.0,100.0,20.872728,SUGARCANE
Nawabshah,2009.0,1166.92,22.91,50.94,5864.500173568726,31.0,123.600006,63.6,60.000004,29.5,37.79091,21.245455,16.545454,0.0,100.0,21.427275,SUGARCANE
Nawabshah,2010.0,1480.51,24.62,60.13,5826.000257492065,31.0,261.30002,63.600002,197.70001,29.381819,37.672726,21.127274,16.545454,0.0,100.0,21.300001,SUGARCANE
Nawabshah,2011.0,1558.99,25.86,60.28,5735.100080490112,0.0,110.2,63.100002,47.1,29.109093,37.399998,20.854546,16.545454,0.0,100.0,21.09091,SUGARCANE
Nawabshah,2012.0,2497.97,39.32,63.53,5545.1000690460205,0.0,78.6,62.3,16.299997,28.509092,36.800003,20.254545,16.545454,0.0,100.0,20.863636,SUGARCANE
Nawabshah,2013.0,2142.29,33.44,64.06,5681.1001052856445,0.0,140.3,63.0,77.299995,28.945454,37.236362,20.69091,16.545454,0.0,100.0,21.127274,SUGARCANE
Nawabshah,2014.0,1752.35,33.85,51.77,5665.900205612183,30.0,43.1,63.300003,-20.200003,28.890911,37.18182,20.636364,16.545454,0.0,100.0,20.745455,SUGARCANE
Nawabshah,2015.0,1931.9,30.62,63.09,5823.100137710571,31.0,123.9,63.9,60.000004,29.381819,37.672726,21.127274,16.545454,0.0,100.0,20.89091,SUGARCANE
Nawabshah,2016.0,2106.77,33.18,63.49,5832.500127792358,31.0,79.40001,63.8,15.600002,29.372728,37.66364,21.118181,16.545454,0.0,100.0,21.300001,SUGARCANE
Nawabshah,2017.0,2494.18,35.67,69.92,5755.100103378296,31.0,104.8,63.600002,41.199997,29.172728,37.46364,20.918182,16.545454,0.0,100.0,21.254545,SUGARCANE
Nawabshah,2018.0,1791.41,29.08,61.6,5832.900234222412,0.0,36.899998,63.7,-26.800001,29.40909,37.7,21.154547,16.545454,0.0,100.0,21.554546,SUGARCANE
Nawabshah,2019.0,2118.03,33.23,63.74,5646.100200653076,0.0,165.9,63.2,102.7,28.836365,37.127274,20.58182,16.545454,0.0,100.0,21.027273,SUGARCANE
Nawabshah,2020.0,2447.5,34.54,70.85,5646.800241470337,0.0,277.5,63.3,214.2,28.827272,37.118183,20.572727,16.545454,0.0,100.0,20.98182,SUGARCANE
Nawabshah,2021.0,2703.75,34.06,79.38,5862.900291442871,0.0,97.3,64.0,33.300003,29.5,37.79091,21.245455,16.545454,0.0,100.0,21.39091,SUGARCANE
Nawabshah,2022.0,2030.91,34.75,58.45,5869.900196075439,31.0,369.8,64.0,305.80002,29.518183,37.809093,21.263638,16.545454,0.0,100.0,21.2,SUGARCANE
Nawabshah,2023.0,2733.88,34.73,78.71,5892.700113296509,0.0,191.0,63.9,127.1,29.59091,37.88182,21.336363,16.545454,0.0,100.0,21.372728,SUGARCANE
Nawabshah,2024.0,2293.83,32.05,71.56,5888.300230026245,31.0,224.5,64.0,160.50002,29.545454,37.836365,21.290909,16.545456,0.0,100.0,21.445454,SUGARCANE
Jacobabad,2000.0,7.79,0.12,63.5,5740.400230407715,31.0,49.0,58.0,-8.999998,29.09091,36.345455,21.863636,14.481818,0.0,100.0,18.618181,SUGARCANE
Jacobabad,2001.0,4.64,0.2,23.63,5738.1002559661865,31.0,58.4,57.5,0.90000045,29.109093,36.363636,21.881819,14.481818,0.0,100.0,18.836365,SUGARCANE
Jacobabad,2002.0,8.19,0.1,82.08,5838.100103378296,61.0,40.2,57.9,-17.7,29.4,36.654545,22.172728,14.481818,0.0,100.0,18.800001,SUGARCANE
Jacobabad,2003.0,8.12,0.12,66.11,5555.500152587891,30.0,212.70001,56.9,155.8,28.57273,35.827274,21.345455,14.481818,0.0,100.0,18.300001,SUGARCANE
Jacobabad,2004.0,1.9,0.1,19.11,5855.100164413452,0.0,23.7,58.2,-34.5,29.445454,36.7,22.218184,14.481818,0.0,100.0,18.699999,SUGARCANE
Jacobabad,2005.0,3.01,0.1,29.96,5484.400094985962,0.0,62.1,56.8,5.3,28.345453,35.600002,21.118181,14.481818,0.0,100.0,18.136364,SUGARCANE
Jacobabad,2006.0,1.0,0.1,10.01,5751.400266647339,31.0,118.5,57.600002,60.899998,29.163637,36.418182,21.936363,14.48182,0.0,100.0,18.663637,SUGARCANE
Jacobabad,2007.0,0.6,0.1,5.98,5710.700176239014,0.0,135.6,57.7,77.9,29.045454,36.300003,21.818182,14.481818,0.0,100.0,18.48182,SUGARCANE
Jacobabad,2008.0,5.34,0.14,39.37,5733.700252532959,0.0,87.5,57.5,30.0,29.063637,36.31818,21.836363,14.481818,0.0,100.0,18.536364,SUGARCANE
Jacobabad,2009.0,5.49,0.11,49.25,5897.300174713135,31.0,64.0,58.5,5.4999986,29.59091,36.845455,22.363636,14.481818,0.0,100.0,18.536364,SUGARCANE
Jacobabad,2010.0,5.57,0.11,49.81,5935.100344657898,31.0,150.5,58.600002,91.9,29.7,36.954544,22.472727,14.481818,0.0,100.0,18.672728,SUGARCANE
Jacobabad,2011.0,5.51,0.11,49.18,5777.200172424316,61.0,138.8,57.7,81.100006,29.227272,36.48182,22.0,14.48182,0.0,100.0,18.7,SUGARCANE
Jacobabad,2012.0,5.56,0.11,49.9,5620.100175857544,0.0,34.7,57.4,-22.699999,28.727272,35.98182,21.5,14.481818,0.0,100.0,18.400002,SUGARCANE
Jacobabad,2013.0,5.56,0.11,49.69,5844.900077819824,30.0,92.600006,58.3,34.300003,29.427275,36.68182,22.199999,14.481818,0.0,100.0,18.872728,SUGARCANE
Jacobabad,2014.0,10.07,0.25,40.39,5673.500205039978,30.0,33.1,58.000004,-24.900002,28.90909,36.16364,21.681818,14.481818,0.0,100.0,18.463636,SUGARCANE
Jacobabad,2015.0,3.68,0.15,24.67,5784.500104904175,30.0,113.4,57.9,55.5,29.263636,36.518185,22.036364,14.481818,0.0,100.0,18.5,SUGARCANE
Jacobabad,2016.0,5.82,0.21,27.71,6025.400220870972,61.0,60.5,58.7,1.8000003,29.945457,37.2,22.718184,14.481818,0.0,100.0,19.018183,SUGARCANE
Jacobabad,2017.0,6.03,0.15,40.23,5940.200103759766,61.0,58.4,58.9,-0.50000095,29.718182,36.97273,22.49091,14.481818,0.0,100.0,18.900002,SUGARCANE
Jacobabad,2018.0,6.21,0.15,41.01,6016.400171279907,61.0,26.5,58.8,-32.3,29.954546,37.20909,22.727272,14.481818,0.0,100.0,19.199999,SUGARCANE
Jacobabad,2019.0,4.56,0.11,40.79,5683.30007648468,30.0,137.6,57.800003,79.799995,28.945454,36.2,21.718184,14.481818,0.0,100.0,18.527273,SUGARCANE
Jacobabad,2020.0,4.54,0.11,40.3,5671.500164031982,30.0,126.9,57.8,69.1,28.9,36.154545,21.672728,14.481818,0.0,100.0,18.536364,SUGARCANE
Jacobabad,2021.0,2.47,0.1,24.74,5948.500322341919,0.0,61.9,58.7,3.1999989,29.754547,37.00909,22.527273,14.481818,0.0,100.0,19.172728,SUGARCANE
Jacobabad,2022.0,2.67,0.11,24.95,6010.600151062012,61.0,284.2,58.800003,225.4,29.936365,37.19091,22.709091,14.481818,0.0,100.0,18.972729,SUGARCANE
Jacobabad,2023.0,11.44,0.13,86.09,5934.400163650513,0.0,172.3,58.300003,114.00001,29.718182,36.97273,22.49091,14.481818,0.0,100.0,18.881819,SUGARCANE
Jacobabad,2024.0,7.59,0.13,56.69,6002.500141143799,61.0,163.4,58.9,104.49999,29.881819,37.136364,22.654547,14.481818,0.0,100.0,19.218182,SUGARCANE
Kashmore,2000.0,4.47,0.07,60.73,5426.400140762329,0.0,56.7,56.000004,0.6999992,28.154547,35.800003,20.554546,15.245456,0.0,100.0,18.845455,SUGARCANE
Kashmore,2001.0,5.74,0.05,107.45,5388.200141906738,0.0,74.9,55.8,19.1,28.063637,35.71818,20.472729,15.245454,0.0,100.0,18.854546,SUGARCANE
Kashmore,2002.0,3.87,0.12,33.35,5464.000186920166,0.0,46.2,56.100002,-9.9,28.281818,35.936363,20.69091,15.245454,0.0,100.0,19.054546,SUGARCANE
Kashmore,2003.0,4.89,0.08,62.86,5224.800106048584,0.0,171.6,55.2,116.4,27.581818,35.236362,19.99091,15.245454,0.0,100.0,18.4,SUGARCANE
Kashmore,2004.0,4.87,0.08,62.95,5468.600198745728,0.0,50.5,56.0,-5.5000005,28.29091,35.945454,20.7,15.245454,0.0,100.0,18.800001,SUGARCANE
Kashmore,2005.0,4.85,0.08,61.9,5088.9003829956055,0.0,81.2,54.7,26.499998,27.163637,34.81818,19.572727,15.245454,0.0,100.0,18.309092,SUGARCANE
Kashmore,2006.0,4.73,0.1,47.52,5297.800281524658,0.0,107.600006,55.3,52.300003,27.809093,35.46364,20.218184,15.245454,0.0,100.0,18.927273,SUGARCANE
Kashmore,2007.0,6.86,0.1,69.25,5347.00025844574,0.0,137.5,55.7,81.799995,27.954546,35.609093,20.363636,15.245454,0.0,100.0,18.79091,SUGARCANE
Kashmore,2008.0,2.51,0.05,51.05,5331.000116348267,0.0,98.799995,55.4,43.399998,27.863636,35.518185,20.272728,15.245454,0.0,100.0,18.718184,SUGARCANE
Kashmore,2009.0,2.31,0.04,53.7,5486.1004066467285,0.0,63.7,56.300003,7.4000006,28.363636,36.018185,20.772728,15.245456,0.0,100.0,18.790909,SUGARCANE
Kashmore,2010.0,2.3,0.04,53.45,5544.700395584106,0.0,197.5,56.5,141.0,28.536366,36.19091,20.945454,15.245456,0.0,100.0,18.945456,SUGARCANE
Kashmore,2011.0,3.93,0.1,38.93,5391.9002113342285,0.0,111.9,55.8,56.100002,28.07273,35.727272,20.48182,15.245454,0.0,100.0,18.872728,SUGARCANE
Kashmore,2012.0,3.38,0.06,52.84,5229.600196838379,0.0,54.9,55.300003,-0.40000033,27.563637,35.21818,19.972729,15.245454,0.0,100.0,18.618181,SUGARCANE
Kashmore,2013.0,1.03,0.02,54.36,5343.50008392334,0.0,97.4,55.600002,41.8,27.927275,35.58182,20.336363,15.245456,0.0,100.0,19.027273,SUGARCANE
Kashmore,2014.0,0.42,0.01,46.5,5254.70020866394,0.0,57.8,55.600002,2.1999998,27.663637,35.31818,20.072727,15.245456,0.0,100.0,18.663637,SUGARCANE
Kashmore,2015.0,0.42,0.01,46.45,5320.100301742554,0.0,158.2,55.5,102.7,27.872728,35.527275,20.281818,15.245456,0.0,100.0,18.554546,SUGARCANE
Kashmore,2016.0,0.42,0.01,46.61,5557.500186920166,0.0,80.8,56.5,24.299997,28.554546,36.20909,20.963636,15.245456,0.0,100.0,19.209091,SUGARCANE
Kashmore,2017.0,0.42,0.01,46.66,5474.100185394287,0.0,93.0,56.0,37.0,28.327272,35.98182,20.736364,15.245454,0.0,100.0,19.163637,SUGARCANE
Kashmore,2018.0,0.42,0.01,46.83,5534.1000690460205,0.0,44.5,56.5,-12.0,28.509092,36.16364,20.918182,15.245456,0.0,100.0,19.372728,SUGARCANE
Kashmore,2019.0,7.26,0.18,40.44,5287.700222015381,0.0,128.8,55.5,73.3,27.76364,35.418182,20.172728,15.245456,0.0,100.0,18.745455,SUGARCANE
Kashmore,2020.0,10.9,0.16,68.79,5332.000312805176,0.0,132.2,55.800003,76.399994,27.881819,35.53636,20.290909,15.245454,0.0,100.0,18.727272,SUGARCANE
Kashmore,2021.0,9.44,0.17,54.61,5513.900173187256,0.0,87.3,56.5,30.8,28.454546,36.109093,20.863636,15.245456,0.0,100.0,19.354546,SUGARCANE
Kashmore,2022.0,8.86,0.16,54.84,5611.500183105469,0.0,249.2,56.8,192.40001,28.736364,36.39091,21.145454,15.245454,0.0,100.0,19.127274,SUGARCANE
Kashmore,2023.0,12.19,0.15,79.77,5384.500150680542,0.0,184.80002,55.7,129.1,28.072725,35.727272,20.48182,15.245456,0.0,100.0,18.98182,SUGARCANE
Kashmore,2024.0,3.13,0.07,42.39,5500.9002866745,0.0,136.8,56.4,80.4,28.381819,36.03636,20.790909,15.245454,0.0,100.0,19.39091,SUGARCANE
Larkana,2000.0,27.33,0.51,53.49,5685.400022506714,31.0,45.8,58.2,-12.399999,28.927275,36.445454,21.454546,14.99091,0.0,100.0,18.800001,SUGARCANE
Larkana,2001.0,62.61,0.71,87.85,5683.000102996826,31.0,56.3,58.0,-1.7000006,28.945454,36.46364,21.472727,14.99091,0.0,100.0,19.027273,SUGARCANE
Larkana,2002.0,52.11,0.71,72.98,5795.300115585327,61.0,30.2,58.500004,-28.300001,29.272728,36.79091,21.800001,14.99091,0.0,100.0,19.118181,SUGARCANE
Larkana,2003.0,58.67,0.47,125.98,5503.500246047974,30.0,214.09999,57.4,156.7,28.418182,35.936363,20.945456,14.990909,0.0,100.0,18.59091,SUGARCANE
Larkana,2004.0,18.26,0.6,30.65,5806.200092315674,0.0,20.1,58.7,-38.6,29.300001,36.81818,21.827272,14.99091,0.0,100.0,18.954546,SUGARCANE
Larkana,2005.0,25.52,0.5,50.62,5432.400302886963,0.0,51.600002,57.2,-5.6,28.19091,35.70909,20.718184,14.99091,0.0,100.0,18.418182,SUGARCANE
Larkana,2006.0,30.9,0.6,51.76,5699.300241470337,31.0,120.4,58.300003,62.100006,29.009092,36.527275,21.536364,14.99091,0.0,100.0,18.954546,SUGARCANE
Larkana,2007.0,29.35,0.6,48.63,5667.900064468384,0.0,136.7,58.0,78.7,28.918182,36.436367,21.445456,14.99091,0.0,100.0,18.800001,SUGARCANE
Larkana,2008.0,13.65,0.29,46.57,5687.800254821777,0.0,82.5,58.0,24.499996,28.927275,36.445457,21.454546,14.99091,0.0,100.0,18.89091,SUGARCANE
Larkana,2009.0,16.92,0.33,50.72,5854.500188827515,31.0,71.3,58.8,12.500001,29.463636,36.98182,21.99091,14.99091,0.0,100.0,18.927275,SUGARCANE
Larkana,2010.0,18.28,0.36,51.16,5889.200226783752,31.0,153.40001,58.9,94.5,29.563637,37.081818,22.09091,14.990909,0.0,100.0,18.972727,SUGARCANE
Larkana,2011.0,25.11,0.4,62.37,5719.1001834869385,61.0,114.0,58.4,55.600002,29.054546,36.572727,21.58182,14.99091,0.0,100.0,18.936363,SUGARCANE
Larkana,2012.0,24.66,0.45,54.38,5568.100210189819,0.0,32.2,57.7,-25.5,28.57273,36.090908,21.1,14.99091,0.0,100.0,18.645454,SUGARCANE
Larkana,2013.0,15.2,0.28,53.96,5789.90033531189,30.0,86.4,58.7,27.699999,29.26364,36.78182,21.790909,14.990909,0.0,100.0,19.127274,SUGARCANE
Larkana,2014.0,31.3,0.65,47.83,5621.4000635147095,30.0,26.2,58.4,-32.2,28.754547,36.272728,21.281818,14.99091,0.0,100.0,18.699999,SUGARCANE
Larkana,2015.0,39.11,0.7,56.19,5723.400337219238,0.0,102.9,58.300003,44.600002,29.08182,36.600002,21.60909,14.990909,0.0,100.0,18.745455,SUGARCANE
Larkana,2016.0,80.51,0.71,113.19,5961.100206375122,61.0,55.9,59.5,-3.5999997,29.754547,37.272728,22.281818,14.990909,0.0,100.0,19.272728,SUGARCANE
Larkana,2017.0,49.44,0.72,69.0,5891.300266265869,31.0,64.9,59.0,5.8999996,29.57273,37.090908,22.1,14.99091,0.0,100.0,19.127274,SUGARCANE
Larkana,2018.0,44.57,0.71,62.66,5964.400323867798,30.0,21.1,59.5,-38.4,29.800001,37.31818,22.327272,14.990909,0.0,100.0,19.418182,SUGARCANE
Larkana,2019.0,47.76,0.72,66.22,5628.200156211853,30.0,134.20001,58.300003,75.9,28.781818,36.300003,21.309092,14.99091,0.0,100.0,18.781818,SUGARCANE
Larkana,2020.0,51.47,0.69,74.59,5625.700160980225,30.0,118.3,58.4,59.9,28.763636,36.28182,21.29091,14.990909,0.0,100.0,18.772728,SUGARCANE
Larkana,2021.0,51.69,0.66,78.3,5893.500171661377,0.0,68.5,59.4,9.1,29.59091,37.109093,22.118181,14.990909,0.0,100.0,19.4,SUGARCANE
Larkana,2022.0,44.85,0.65,69.26,5952.600044250488,31.0,284.1,59.300003,224.8,29.763636,37.28182,22.290909,14.990909,0.0,100.0,19.236364,SUGARCANE
Larkana,2023.0,59.73,0.78,76.1,5870.500205993652,0.0,169.0,58.7,110.3,29.527275,37.045456,22.054546,14.99091,0.0,100.0,19.118181,SUGARCANE
Larkana,2024.0,21.18,0.66,32.3,5944.400268554688,61.0,146.1,59.3,86.8,29.709093,37.227272,22.236364,14.99091,0.0,100.0,19.436363,SUGARCANE
Sanghar,2000.0,501.55,13.88,36.14,5555.600172042847,0.0,54.9,62.0,-7.100001,28.545454,36.863636,20.245455,16.618183,0.0,100.0,20.572727,SUGARCANE
Sanghar,2001.0,796.5,10.9,73.09,5546.9001121521,0.0,84.7,61.7,23.0,28.545454,36.863636,20.245455,16.618181,0.0,100.0,20.645454,SUGARCANE
Sanghar,2002.0,525.49,14.02,37.49,5583.000185012817,0.0,25.0,62.1,-37.1,28.645454,36.96364,20.345455,16.618181,0.0,100.0,20.900002,SUGARCANE
Sanghar,2003.0,646.93,10.34,62.57,5398.900197982788,0.0,247.8,61.3,186.5,28.109093,36.427273,19.80909,16.618181,0.0,100.0,20.48182,SUGARCANE
Sanghar,2004.0,449.83,10.26,43.83,5636.100141525269,0.0,34.1,62.600002,-28.5,28.79091,37.109093,20.49091,16.618183,0.0,100.0,20.745455,SUGARCANE
Sanghar,2005.0,619.76,10.87,56.99,5384.2001876831055,0.0,61.100002,61.5,-0.39999986,28.054546,36.372726,19.754545,16.618181,0.0,100.0,20.327272,SUGARCANE
Sanghar,2006.0,559.15,9.42,59.39,5499.300304412842,0.0,165.90001,61.600002,104.299995,28.418182,36.736362,20.118181,16.618181,0.0,100.0,20.90909,SUGARCANE
Sanghar,2007.0,857.26,13.92,61.59,5523.800098419189,0.0,174.1,62.0,112.100006,28.490908,36.809093,20.19091,16.618181,0.0,100.0,20.772728,SUGARCANE
Sanghar,2008.0,491.3,11.61,42.3,5488.100254058838,0.0,110.9,61.600002,49.300003,28.336365,36.654545,20.036364,16.618181,0.0,100.0,20.60909,SUGARCANE
Sanghar,2009.0,647.56,11.72,55.27,5666.400234222412,0.0,121.9,62.600002,59.299995,28.90909,37.227272,20.609093,16.618181,0.0,100.0,21.127274,SUGARCANE
Sanghar,2010.0,764.83,13.21,57.88,5707.200033187866,31.0,300.0,62.8,237.19998,29.027271,37.345455,20.727272,16.618181,0.0,100.0,21.054546,SUGARCANE
Sanghar,2011.0,362.1,7.08,51.17,5543.500162124634,0.0,102.100006,61.9,40.199997,28.536364,36.85455,20.236364,16.618181,0.0,100.0,20.827272,SUGARCANE
Sanghar,2012.0,983.56,13.19,74.58,5419.700407028198,0.0,76.3,61.600002,14.699997,28.136364,36.454544,19.836363,16.618181,0.0,100.0,20.60909,SUGARCANE
Sanghar,2013.0,970.97,14.45,67.18,5480.300094604492,0.0,143.20001,61.5,81.700005,28.345453,36.66364,20.045454,16.618181,0.0,100.0,20.89091,SUGARCANE
Sanghar,2014.0,781.81,14.44,54.14,5462.200138092041,0.0,38.7,62.0,-23.3,28.29091,36.609093,19.99091,16.618183,0.0,100.0,20.49091,SUGARCANE
Sanghar,2015.0,880.42,14.86,59.24,5506.700151443481,0.0,136.1,61.7,74.4,28.436365,36.754547,20.136364,16.618181,0.0,100.0,20.618181,SUGARCANE
Sanghar,2016.0,1007.88,17.06,59.09,5678.400245666504,31.0,78.6,62.9,15.699998,28.918182,37.236362,20.618181,16.618183,0.0,100.0,21.045454,SUGARCANE
