DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,TMEAN,DTR,CROP,GDD_lag1,GDD_roll3_mean,HEAT_STRESS_DAYS_lag1,HEAT_STRESS_DAYS_roll3_mean,PRECIP_lag1,PRECIP_roll3_mean,PET_lag1,PET_roll3_mean,TMEAN_lag1,TMEAN_roll3_mean,YIELD_lag1,YIELD_lag2,YIELD_lag3,AREA_lag1,YIELD_roll3_mean,YIELD_roll3_std,AREA_roll3_mean,YEAR_INDEX
Matiari,2017,259.09,40.43,6.41,3393.6001987457275,184.0,119.8,42.600002,33.45,13.383335,COTTON,3417.800117492676,3423.13352839152,184.0,184.0,87.799995,81.79999833333333,43.0,42.93333333333334,33.583332,33.611111333333334,5.8,5.37,6.44,42.28,5.87,0.5384236250388802,41.60999999999999,17
Matiari,2018,206.0,32.67,6.3,3369.100103378296,184.0,38.100002,42.2,33.31667,13.383334,COTTON,3393.6001987457275,3414.133513132731,184.0,184.0,119.8,110.99999833333334,42.600002,42.833334,33.45,33.56111066666667,6.41,5.8,5.37,40.43,5.859999999999999,0.5225897052181648,41.21333333333333,18
Matiari,2019,209.57,41.5,5.05,3402.200059890747,184.0,185.1,42.7,33.5,13.383334,COTTON,3369.100103378296,3393.500139872233,184.0,184.0,38.100002,81.899999,42.2,42.600000666666666,33.31667,33.45000066666666,6.3,6.41,5.8,32.67,6.169999999999999,0.3251153641401913,38.46,19
Matiari,2020,120.35,35.47,3.39,3371.800058364868,184.0,348.90002,42.4,33.333332,13.383334,COTTON,3402.200059890747,3388.3001206715903,184.0,184.0,185.1,114.333334,42.7,42.500000666666665,33.5,33.422223333333335,5.05,6.3,6.41,41.5,5.919999999999999,0.7554468876102466,38.199999999999996,20
Matiari,2021,235.33,38.46,6.12,3387.000059127808,184.0,94.6,42.600002,33.416668,13.383334,COTTON,3371.800058364868,3381.0334072113037,184.0,184.0,348.90002,190.70000733333333,42.4,42.43333333333334,33.333332,33.383334,3.39,5.05,6.3,35.47,4.913333333333333,1.4598059231738099,36.54666666666666,21
Matiari,2022,141.4,39.51,3.58,3328.2000102996826,184.0,405.2,42.3,33.100002,13.383334,COTTON,3387.000059127808,3387.0000591278076,184.0,184.0,94.6,209.53333999999998,42.600002,42.566667333333335,33.416668,33.416666666666664,6.12,3.39,5.05,38.46,4.8533333333333335,1.3755847241567272,38.47666666666667,22
Matiari,2023,291.9,42.51,6.87,3405.600248336792,184.0,186.7,42.5,33.516666,13.383334,COTTON,3328.2000102996826,3362.333375930786,184.0,184.0,405.2,282.9000066666667,42.3,42.433333999999995,33.100002,33.283334,3.58,6.12,3.39,39.51,4.363333333333334,1.5242812513881216,37.81333333333333,23
Matiari,2024,232.51,18.59,12.5,3513.300245285034,184.0,251.8,43.2,34.100002,13.383334,COTTON,3405.600248336792,3373.6001059214273,184.0,184.0,186.7,228.83333333333334,42.5,42.46666733333333,33.516666,33.34444533333333,6.87,3.58,6.12,42.51,5.523333333333333,1.7242486286302627,40.16,24
Matiari,2003,3.22,0.76,4.26,6457.300188064575,207.07501792907715,286.7,51.4,31.45,14.3,RICE,6580.400186538696,6513.733538309733,212.4750232696533,209.87500381469727,31.7,67.36666666666666,51.8,51.46666666666667,31.95,31.679168,1.43,4.85,0.86,1.14,2.38,2.157985171404104,0.83,3
Matiari,2004,3.22,0.75,4.32,6505.300197601318,200.82502365112305,38.2,51.9,31.650002,14.3,RICE,6457.300188064575,6504.566837946574,207.07501792907715,209.37501176198325,286.7,139.13333333333333,51.4,51.46666666666666,31.45,31.641667333333334,4.26,1.43,4.85,0.76,3.513333333333333,1.8281775989584088,0.8099999999999999,4
Matiari,2005,3.25,0.75,4.35,6438.800291061401,207.8000059127808,68.2,51.4,31.375,14.3,RICE,6505.300197601318,6514.333524068196,200.82502365112305,206.79168828328451,38.2,118.86666666666666,51.9,51.699999999999996,31.650002,31.683334000000002,4.32,4.26,1.43,0.75,3.3366666666666664,1.6514942728733073,0.8833333333333332,5
Matiari,2006,3.27,0.76,4.33,6490.000011444092,205.47501182556152,206.90001,51.5,31.575,14.300001,RICE,6438.800291061401,6467.133558909099,207.8000059127808,205.233349164327,68.2,131.03333333333333,51.4,51.56666666666666,31.375,31.491667333333336,4.35,4.32,4.26,0.75,4.31,0.04582575694956451,0.7533333333333333,6
Matiari,2007,0.3,0.1,2.96,6569.100324630737,204.70002365112305,178.3,52.1,31.912502,14.300001,RICE,6490.000011444092,6478.0335000356035,205.47501182556152,204.70001379648843,206.90001,104.43333666666668,51.5,51.6,31.575,31.533333999999996,4.33,4.35,4.32,0.76,4.333333333333333,0.015275252316538515,0.7533333333333333,7
Matiari,2008,3.07,1.04,2.96,6518.800128936768,207.8000059127808,124.9,51.800003,31.7,14.3,RICE,6569.100324630737,6499.30020904541,204.70002365112305,205.99168046315512,178.3,151.13333666666668,52.1,51.666666666666664,31.912502,31.620834,2.96,4.33,4.35,0.1,3.8800000000000003,0.7968061244744549,0.5366666666666667,8
Matiari,2009,1.85,0.72,2.57,6629.500200271606,213.22501182556152,157.90001,52.600002,32.15,14.3,RICE,6518.800128936768,6525.966821670532,207.8000059127808,205.99168046315512,124.9,170.03333666666666,51.800003,51.800001,31.7,31.729167333333333,2.96,2.96,4.33,1.04,3.4166666666666665,0.7909698687897877,0.6333333333333334,9
Matiari,2010,0.9,0.1,8.91,6641.60012626648,211.0000171661377,319.2,52.7,32.2,14.300001,RICE,6629.500200271606,6572.466884613037,213.22501182556152,208.57501379648843,157.90001,153.70000333333334,52.600002,52.16666833333333,32.15,31.920834,2.57,2.96,2.96,0.72,2.83,0.2251666049839552,0.62,10
Matiari,2011,1.59,0.7,2.26,6612.800197601318,218.5000171661377,110.00001,52.300003,32.0875,14.300001,RICE,6641.60012626648,6596.633485158284,211.0000171661377,210.67501163482666,319.2,200.66666999999998,52.7,52.36666833333334,32.2,32.016666666666666,8.91,2.57,2.96,0.1,4.8133333333333335,3.553172291535176,0.62,11
Matiari,2012,4.31,1.51,2.85,6486.000173568726,209.35001182556152,105.8,51.600002,31.5625,14.3,RICE,6612.800197601318,6627.966841379802,218.5000171661377,214.2416820526123,110.00001,195.70000666666667,52.300003,52.533335,32.0875,32.145833333333336,2.26,8.91,2.57,0.7,4.58,3.753092058556518,0.5066666666666667,12
Matiari,2013,4.01,1.57,2.56,6558.600162506104,210.125,163.90001,52.2,31.862501,14.300001,RICE,6486.000173568726,6580.133499145508,209.35001182556152,212.95001538594565,105.8,178.33333666666667,51.600002,52.20000166666667,31.5625,31.95,2.85,2.26,8.91,1.51,4.673333333333334,3.6809011577782598,0.7699999999999999,13
Matiari,2014,2.35,0.95,2.47,6646.600267410278,214.0,51.4,53.0,32.225002,14.3,RICE,6558.600162506104,6552.466844558716,210.125,212.65834299723306,163.90001,126.56667333333333,52.2,52.033335,31.862501,31.837500333333335,2.56,2.85,2.26,1.57,2.556666666666667,0.2950141239556772,1.26,14
Matiari,2015,2.35,0.95,2.47,6696.000280380249,214.0,132.7,53.100002,32.425003,14.3,RICE,6646.600267410278,6563.733534495036,214.0,211.15833727518717,51.4,107.03333666666667,53.0,52.26666733333334,32.225002,31.883334333333334,2.47,2.56,2.85,0.95,2.6266666666666674,0.19857828011475848,1.3433333333333335,15
Matiari,2016,2.37,0.96,2.46,6598.800140380859,211.6750059127808,90.0,52.9,32.025,14.3,RICE,6696.000280380249,6633.733570098877,214.0,212.70833333333334,132.7,116.00000333333332,53.100002,52.76666733333334,32.425003,32.170835333333336,2.47,2.47,2.56,0.95,2.500000000000001,0.05196152422708928,1.1566666666666665,16
Matiari,2017,2.36,0.95,2.48,6625.600187301636,214.0,120.200005,52.7,32.1375,14.300001,RICE,6598.800140380859,6647.133562723796,211.6750059127808,213.2250019709269,90.0,91.36666666666667,52.9,53.000000666666665,32.025,32.225001666666664,2.46,2.47,2.47,0.96,2.4666666666666672,0.005773502692110902,0.9533333333333331,17
Matiari,2018,2.37,0.95,2.49,6622.100114822388,214.0,38.9,52.4,32.125,14.300001,RICE,6625.600187301636,6640.133536020915,214.0,213.2250019709269,120.200005,114.30000166666666,52.7,52.900000666666664,32.1375,32.19583433333333,2.48,2.46,2.47,0.95,2.4700000000000006,0.01000000000012332,0.9533333333333331,18
Matiari,2019,2.34,0.96,2.44,6604.200105667114,214.0,190.5,52.7,32.05,14.300001,RICE,6622.100114822388,6615.500147501628,214.0,213.2250019709269,38.9,83.03333500000001,52.4,52.666666666666664,32.125,32.09583333333333,2.49,2.48,2.46,0.95,2.476666666666667,0.015275252316599578,0.9533333333333331,19
Matiari,2020,2.35,0.96,2.45,6555.800092697144,209.35001182556152,356.7,52.3,31.85,14.300001,RICE,6604.200105667114,6617.300135930379,214.0,214.0,190.5,116.53333500000001,52.7,52.6,32.05,32.104166666666664,2.44,2.49,2.48,0.96,2.4700000000000006,0.0264575131106928,0.9533333333333331,20
Matiari,2021,0.9,0.41,2.18,6625.000127792358,211.6750059127808,100.3,52.800003,32.1375,14.3,RICE,6555.800092697144,6594.033437728882,209.35001182556152,212.45000394185385,356.7,195.36666666666667,52.3,52.46666666666667,31.85,32.00833333333333,2.45,2.44,2.49,0.96,2.4600000000000004,0.026457513110693706,0.9566666666666666,21
Matiari,2022,0.91,0.41,2.23,6629.200090408325,208.57502365112305,408.2,52.7,32.1625,14.300001,RICE,6625.000127792358,6595.000108718872,211.6750059127808,211.67500591278076,100.3,215.83333333333334,52.800003,52.600001,32.1375,32.012499999999996,2.18,2.45,2.44,0.41,2.3566666666666674,0.15307950004274357,0.7766666666666665,22
Matiari,2023,1.4,0.46,3.07,6637.600294113159,214.7500171661377,197.0,52.5,32.1875,14.300001,RICE,6629.200090408325,6603.333436965942,208.57502365112305,209.86668046315512,408.2,288.40000000000003,52.7,52.600001,32.1625,32.050000000000004,2.23,2.18,2.45,0.41,2.2866666666666675,0.14364307617611313,0.5933333333333333,23
